u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,Label
-12.9007,-12.8984,-12.8941,-12.886,-12.8696,-12.8683,3.8326,3.8366,3.8367,3.8572,3.8581,8.1794,D05965-01
-5.6959,-5.6904,-4.3626,-4.3422,-2.8878,-2.2001,1.5616,1.5697,1.571,1.7437,1.9867,3.1494,D08314-01
-4.5782,-3.215,-1.1958,-1.0096,-0.9317,-0.8327,0.4644,0.5131,0.5806,0.6961,1.1696,1.538,D05225-01
-6.1508,-4.6982,-4.6941,-4.6813,-0.6602,-0.5206,1.468,1.5002,1.5084,1.5947,1.603,1.6173,D06007-01
-6.0334,-4.6225,-4.622,-4.6012,-2.8774,-2.3576,1.4721,1.4781,1.5713,1.5728,1.5805,2.6285,D08485-01
-2.7483,-1.0734,-0.7896,-0.7279,-0.5974,-0.5745,0.3512,0.439,0.6358,1.1067,1.1493,1.2671,D05103-01
-5.7004,-5.6975,-4.3508,-4.34,-0.8429,-0.4647,1.4299,1.5625,1.5683,1.5683,1.5711,1.749,D08406-01
-5.7002,-5.6981,-4.3635,-4.3457,-2.5148,-1.2231,1.4882,1.5641,1.5642,1.5685,1.5735,1.746,D07948-01
-6.0279,-4.6172,-4.6058,-4.5778,-2.0538,-2.0254,1.473,1.5775,1.5803,1.5859,1.7307,2.0415,D08432-01
-11.9941,-11.2989,-9.089,-9.0885,-9.0859,-9.0843,3.7385,3.7435,3.7536,4.8165,5.5576,5.6791,D07172-01
-9.6238,-8.8247,-3.8239,-3.1228,-3.0122,-2.7369,1.1444,1.4913,1.6274,2.362,3.5377,5.2957,D08893-01
-6.025,-4.6233,-4.6179,-4.612,-1.8694,-1.7909,1.4759,1.4771,1.5696,1.5711,1.576,1.9207,D07316-01
-11.3778,-10.1499,-10.0638,-7.5469,-4.8643,-4.6127,2.6988,3.1862,3.3009,3.6039,3.8305,4.3522,D05441-01
-7.5129,-7.398,-5.6757,-5.4193,-5.0385,-4.5261,2.3468,2.6816,3.1147,3.2041,3.9084,4.5871,D06255-01
-6.1569,-4.8241,-4.8128,-4.7034,-4.7008,-4.679,2.4075,2.4556,2.4617,2.5925,3.2318,3.8549,D06574-01
-6.1537,-4.6925,-4.6913,-4.6761,-4.4303,-4.4292,1.4871,1.5662,1.609,1.6219,1.6455,1.7178,D07286-01
-6.0293,-6.0265,-4.6229,-4.6035,-4.6033,-4.5935,1.5772,2.3039,2.3588,2.3629,2.4309,4.7238,D09665-01
-4.1861,-4.1731,-3.0496,-1.5097,-1.4003,-1.3993,0.7701,0.911,1.4908,1.4924,1.5407,1.6353,D05747-01
-5.3686,-5.367,-5.3644,-4.648,-4.4816,-4.2951,1.5807,1.7335,1.7347,1.7359,1.9755,2.9036,D08037-01
-9.3163,-9.3028,-0.9102,-0.6002,-0.5993,-0.5762,0.3077,0.323,0.5664,0.5724,0.9421,5.3448,D08894-01
-1.914,-1.9137,-1.9136,-1.9133,-1.9128,-1.9124,1.8306,2.1743,2.2491,2.3605,2.5721,2.5973,D08079-01
-4.4993,-3.7045,-3.6975,-3.6095,-3.6095,-2.9644,1.7952,1.8324,1.833,1.8335,2.3219,2.3238,D07323-01
-2.338,-1.041,-0.8435,-0.7324,-0.7013,-0.6972,0.6427,0.7016,0.787,0.8143,0.8649,1.3223,D09020-01
-4.0013,-3.5537,-3.0518,-2.8872,-1.7168,-1.4737,1.1188,1.2269,1.6025,1.6297,1.737,1.9731,D09916-01
-13.5229,-13.5127,-13.5106,-6.8844,-5.3774,-4.6321,3.2868,3.4912,4.3469,6.1783,6.1814,6.222,D07993-01
-10.6143,-10.6016,-9.3173,-9.3169,-9.313,-9.3113,3.6587,3.6708,5.3334,5.3343,5.3406,5.3496,D08467-01
-6.1739,-4.7099,-4.6845,-4.6751,-3.0133,-0.9805,1.4572,1.4826,1.4995,1.5958,1.6161,1.6545,D06360-01
-6.1513,-4.7991,-4.7988,-4.7013,-4.7013,-4.6989,1.5093,1.592,1.594,1.5944,2.7008,2.981,D06353-01
-6.1537,-4.6889,-4.6845,-4.6824,-4.4343,-3.0464,1.5546,1.5777,1.5911,1.595,1.6004,2.1509,D08217-01
-10.273,-9.3156,-9.3132,-9.0893,-9.083,-4.1351,2.7895,3.0687,3.0758,3.68,3.7378,5.3335,D09614-01
-10.6128,-10.6109,-10.6081,-1.3625,-1.353,-1.3493,0.641,0.6553,3.2382,3.8174,3.8299,3.8304,D09213-01
-5.1411,-5.1395,-5.0541,-5.0532,-4.2142,-3.9054,1.8543,2.2423,2.549,2.7186,3.2526,4.1623,D07458-01
-10.7887,-10.7853,-4.4955,-4.0079,-3.9393,-3.5763,2.1511,2.4512,2.523,2.5287,2.7809,5.3211,D07692-01
-10.6981,-10.4523,-9.1454,-7.8262,-5.5555,-5.5172,3.681,3.7237,3.7722,4.0378,4.2026,6.4756,D07455-01
-10.785,-10.7837,-10.7836,-10.7809,-3.052,-3.0512,1.4694,1.4697,1.8682,1.8684,5.3209,5.322,D07753-01
-6.0299,-5.918,-4.6006,-4.5952,-3.9469,-3.6964,1.8361,1.8701,1.8913,2.0173,2.3658,3.1412,D07345-01
-12.1957,-12.1749,-6.2612,-6.2609,-5.8322,-3.0008,3.7004,3.7163,3.7189,3.7236,3.7263,5.6886,D05479-01
-6.1514,-4.7,-4.6918,-4.6794,-2.8589,-1.1562,1.4668,1.4692,1.4987,1.6185,1.6206,1.6254,D07929-01
-12.1945,-10.5637,-10.2515,-9.3143,-9.3106,-9.3095,4.3989,4.9244,4.9428,5.3393,5.3431,6.3766,D09354-01
-1.7562,-1.5594,-1.5589,-1.3375,-1.0503,-0.9926,0.7085,0.7136,0.7292,0.7995,0.9125,1.5564,D07161-01
-3.5031,-3.1456,-3.1448,-3.1422,-2.2611,-2.2431,1.8661,1.9062,1.9715,2.304,2.313,2.3621,D07180-01
-6.8482,-6.8375,-5.3311,-5.3299,-4.4961,-4.4107,2.6048,2.6091,2.6152,2.6452,2.9575,3.2909,D09644-01
-6.0299,-5.8528,-5.1789,-4.6346,-4.6154,-4.1276,1.9219,1.9487,1.9994,2.0103,2.5369,2.5918,D07405-01
-5.369,-5.3661,-5.3655,-5.3647,-5.3643,-5.3621,2.6467,2.667,2.7701,2.9029,2.9417,3.0474,D06281-01
-4.8555,-4.4297,-3.6395,-3.3389,-3.0559,-3.0141,1.4576,1.4662,1.4999,1.55,1.574,1.7673,D07073-01
-6.1539,-5.882,-5.6715,-4.8205,-4.6967,-4.6928,2.5291,2.7003,2.7459,3.0417,3.3991,3.4928,D07837-01
-6.8131,-5.1829,-4.9464,-4.9384,-3.8771,-2.8068,2.0006,2.4271,2.5315,3.4741,3.4934,3.4999,D06097-01
-4.5773,-3.4628,-3.2053,-1.6262,-1.4886,-1.1945,0.5388,0.7182,1.1667,1.3399,1.5495,2.0225,D05227-01
-9.3144,-9.312,-5.0897,-4.3768,-4.2962,-4.0908,1.6279,1.6548,2.3796,3.0789,3.2357,5.3333,D05300-01
-2.5819,-1.053,-1.0094,-0.7491,-0.5282,-0.4859,0.4749,0.4782,0.5032,0.6036,0.6711,1.0932,D05309-01
-6.6441,-6.4274,-4.4597,-4.3035,-4.1987,-3.9009,2.4179,2.644,2.7499,2.7762,2.8754,2.9954,D09702-01
-9.3107,-9.3067,-0.7526,-0.6723,-0.6146,-0.5839,0.5478,0.5605,0.6065,0.613,0.6145,5.3416,D06606-01
-6.5588,-4.8644,-4.852,-4.8333,-1.5827,-1.0898,1.4619,1.4733,1.4799,1.9908,1.9967,2.0335,D06101-01
-4.3242,-2.8072,-2.8071,-2.8071,0.4128,0.4128,0.4128,0.4128,0.4128,0.545,0.545,0.545,D06220-01
-4.8878,-4.8844,-4.7866,-3.7027,-3.4745,-3.4196,1.7394,1.8538,1.8698,1.871,2.1267,2.5244,D05093-01
-11.5753,-9.4249,-9.4166,-5.4731,-4.4167,-4.2224,3.3229,3.3296,3.9015,4.5167,4.9804,5.7555,D08869-01
-10.7935,-10.7842,-5.7634,-5.3674,-5.3641,-5.3625,2.357,2.5365,2.7328,2.9012,3.803,5.3763,D08143-01
-3.7058,-3.703,-2.6174,-2.2692,-1.5649,-1.3069,0.9599,0.9784,1.0176,1.464,1.5325,1.9913,D07262-01
-9.6228,-8.8276,-4.4145,-3.8867,-3.8278,-3.7417,2.6999,2.7624,3.1328,3.3025,3.9276,5.2767,D09855-01
-4.495,-4.0115,-3.9378,-3.5766,-3.1923,-3.0455,1.7855,1.8015,1.8119,1.9249,2.4006,2.5185,D06265-01
-6.0254,-4.6182,-4.6063,-4.5709,-2.9141,-1.8511,1.4578,1.476,1.5753,1.5795,1.5838,2.7361,D08195-01
-3.6396,-3.017,-2.3201,-1.9135,-1.8225,-1.7206,0.9991,1.0277,1.3054,1.4472,1.5034,1.6599,D08660-01
-4.5939,-4.1244,-3.6459,-3.6448,-3.6392,-3.6375,1.7294,2.6264,2.6275,2.891,2.9028,5.6938,D09677-01
-6.0308,-5.1331,-5.1319,-4.6008,-3.9076,-3.9056,2.442,2.4901,2.6923,2.8494,3.0296,3.0346,D08311-01
-6.0308,-5.1331,-5.1319,-4.6008,-3.9076,-3.9056,0,0,0,0,0,0,D05625-01
-9.3159,-9.3123,-2.7512,-2.7487,-1.2603,-1.1333,1.1136,1.1263,1.1735,1.185,1.6454,5.3374,D06659-01
-9.0893,-9.0821,-8.4381,-4.0011,-3.562,-2.909,2.1457,2.3343,2.4487,2.5161,2.7022,3.2578,D05513-01
-6.1527,-4.7012,-4.6896,-4.6791,-1.9134,-1.1262,1.4645,1.4755,1.4977,1.6143,1.6184,1.6272,D07832-01
-11.1419,-10.2435,-4.4308,-3.9677,-3.0532,-2.748,2.063,2.159,2.2013,2.2789,2.4331,5.3557,D08000-01
-5.8895,-4.6404,-4.2623,-2.8948,-2.255,-2.1594,1.4385,1.6108,1.7811,1.8135,2.179,2.9638,D09215-01
-9.6239,-8.8264,-5.011,-4.8179,-3.8825,-3.6462,2.112,2.2229,2.2751,2.3839,2.8832,5.2799,D07965-01
-1.9104,-0.5714,-0.5503,-0.4483,-0.4401,-0.3823,0.2987,0.3606,0.5905,0.7558,0.8076,0.857,D08518-01
-6.0275,-4.6149,-4.6026,-4.594,-4.2838,-3.7031,1.5739,1.6218,1.6313,1.7197,2.2147,2.2279,D07620-01
-5.1412,-5.1398,-5.1379,-5.1376,-4.6314,-4.2237,1.4485,1.4557,1.7085,1.7088,2.4351,2.9254,D05191-01
-12.1763,-12.1755,-12.1742,-12.1741,-11.5252,-11.5244,5.4917,5.4923,5.4934,5.495,9.0858,9.0881,D07415-01
-9.6215,-8.8268,-0.9187,0,0,0,0,0,0,0.5722,0.5744,5.2501,D06296-01
-4.5762,-3.5302,-3.2093,-2.6782,-1.3853,-1.2659,0.9679,1.0926,1.1483,1.1496,1.5527,1.6934,D08277-01
-4.5003,-3.7043,-3.7037,-3.6065,-3.6047,-2.9643,1.7866,1.8161,1.832,1.8325,2.3195,2.3201,D07321-01
-11.1628,-10.2437,-4.431,-3.9617,-3.0535,-2.8391,2.0601,2.1618,2.1809,2.3311,2.4696,5.3691,D08003-01
-3.5036,-3.1449,-3.1439,-3.1432,-2.243,-2.239,1.8652,1.9076,1.9711,2.3176,2.3268,2.3613,D07179-01
-6.0293,-6.0287,-4.6037,-4.6005,-4.5965,-4.5843,1.5789,1.5797,1.5826,2.3504,2.3715,4.7747,D07976-01
-11.8268,-11.806,-11.4374,-9.6205,-8.8283,-2.1918,1.294,2.3381,3.8877,4.0857,4.1826,5.287,D07885-01
-9.3113,-9.3099,-9.3078,-9.307,-9.2994,-9.2976,3.221,3.2877,3.9277,5.3404,5.3451,5.3584,D07691-01
-6.0286,-4.6116,-4.6061,-4.5968,-4.476,-4.014,1.6898,1.7629,1.8053,1.8097,1.9629,2.7139,D09956-01
-9.3151,-9.3046,-2.581,-1.1688,-0.8127,-0.7393,0.6091,0.7703,0.8454,0.9919,1.1332,5.339,D08103-01
-9.3324,-9.3301,-9.3256,-9.3245,-9.3236,-9.3225,4.3814,5.325,5.3251,5.3293,5.3293,5.3486,D05421-01
-6.7081,-6.2428,-6.0249,-5.3315,-4.8837,-4.6003,2.4102,2.5187,2.6171,2.626,3.2141,4.2174,D07159-01
-6.0276,-6.0241,-5.1618,-4.6024,-4.5962,-4.5855,2.3597,2.3628,2.6778,2.9919,3.0538,4.6523,D05701-01
-6.0294,-5.1822,-4.602,-4.5958,-4.5941,-4.209,1.4928,1.5663,1.5671,1.5763,2.6425,2.6538,D08421-01
-6.0276,-4.6082,-4.6062,-4.5977,-4.2883,-3.5004,1.576,1.6249,1.7435,2.1602,2.3184,3.9083,D07369-01
-6.0309,-4.6222,-4.6134,-4.6122,-4.2163,-3.5796,1.5713,1.5765,1.6593,1.7384,3.033,3.1998,D06246-01
-5.7007,-5.6976,-4.8933,-4.8594,-4.3649,-4.2225,1.7552,1.7563,2.6647,2.8124,2.8906,3.0509,D05033-01
-6.1678,-4.4313,-3.9546,-3.9511,-3.0533,-3.0305,1.1689,1.187,1.1976,1.3793,1.569,2.8139,D06274-01
-4.5945,-4.1567,-4.1519,-4.1517,-1.7431,-1.5715,0.9186,0.9326,0.9337,1.1031,1.2071,1.2388,D07134-01
-6.0269,-4.6033,-4.6028,-4.5972,-1.6722,-1.6702,1.4712,1.4765,1.5701,1.5711,1.5712,2.7101,D08407-01
-4.4329,-4.4251,-4.2411,-4.2373,-3.4701,-3.421,2.1245,2.2779,2.3238,2.4202,3.0068,3.1231,D08556-01
-1.915,-1.5638,-1.5638,-1.1346,-0.9318,-0.8203,0.3245,0.4628,0.6257,0.7374,0.8177,1.4939,D06450-01
-6.03,-4.6287,-4.6142,-4.5995,-4.2877,-2.9891,1.5539,1.5686,1.5714,1.5736,1.664,1.8734,D05829-01
-13.5213,-13.5144,-13.4966,-4.3971,-2.0779,-1.6994,2.0722,2.0965,2.1041,6.1776,6.2131,6.22,D09346-01
-5.7034,-5.6959,-4.3636,-4.3602,-3.1016,-2.413,1.5617,1.5641,1.5655,1.7387,2.6091,2.9073,D05196-01
-4.6677,-4.6323,-4.5812,-3.1208,-2.3056,-2.1071,1.5432,1.6224,1.6878,1.7312,1.9433,3.0459,D09695-01
-10.7988,-10.7788,-3.049,-2.903,-2.3883,-2.3076,1.7486,1.7747,1.9206,2.7036,2.7261,5.3494,D06677-01
-4.4363,-4.4297,-4.2385,-4.2339,-3.9956,-3.899,2.3007,2.4264,2.6454,2.6498,2.6582,3.132,D09012-01
-6.0336,-4.6567,-4.6449,-4.6172,-3.784,-3.7491,1.5753,1.5788,1.579,1.5852,2.3867,3.1295,D06633-01
-13.5188,-13.5122,-13.512,-13.5104,-13.5035,-13.501,6.1759,6.1787,6.1834,6.1857,6.2306,6.2425,D07826-01
-6.1616,-5.9775,-4.6968,-4.695,-4.141,-3.5947,1.8914,1.9147,1.9918,2.0177,2.2441,2.3612,D09724-01
-5.3674,-5.3651,-5.3637,-4.6096,-4.42,-3.8534,1.7527,2.0013,2.4309,2.4943,2.6191,3.0538,D08220-01
-9.3081,-9.3081,-4.8165,-4.8114,-3.1165,-2.6967,2.4327,2.6148,2.6369,2.8025,2.9167,5.3613,D07077-01
-6.2589,-5.4279,-5.1838,-5.068,-4.9292,-4.925,2.3691,2.4346,2.8106,3.2143,3.2219,3.4778,D06234-01
-4.2798,-4.1251,-3.6996,-3.2976,-2.8866,-1.7702,0.816,0.8586,1.3165,1.5116,1.6921,1.9482,D07291-01
-11.9833,-10.0633,-10.0522,-9.0904,-9.08,-5.8602,3.594,3.7394,3.7415,3.9795,4.4147,5.3568,D08001-01
-5.8506,-4.4305,-4.0392,-4.0267,-3.6391,-3.0551,1.5707,1.6012,1.6174,1.7983,1.8653,2.1883,D05601-01
-8.9494,-8.9459,-8.9442,-8.9399,-3.5161,-3.4964,2.8578,3.2271,3.2658,4.304,5.3539,5.3561,D06361-01
-5.7006,-5.6981,-4.6459,-4.4797,-4.369,-4.363,1.5658,1.5677,1.7408,1.9941,2.9047,3.1114,D05718-01
-14.3607,-8.5924,-8.5923,-6.1626,-4.7877,-4.7055,2.7503,3.0667,3.1051,3.2102,3.7778,3.8379,D09694-01
-6.0341,-4.5969,-4.5909,-4.5852,-4.291,-1.5994,1.4467,1.457,1.4763,1.566,1.5738,1.5759,D05101-01
-10.3253,-9.0845,-9.0843,-5.6995,-5.6948,-4.3472,2.6659,2.6749,3.0268,3.0577,3.1122,3.5805,D07941-01
-7.7252,-7.5734,-6.0254,-5.8249,-5.8177,-4.4344,2.4691,2.502,2.6253,2.819,3.2869,3.537,D06596-01
-5.3689,-5.3651,-5.3647,-4.1029,-0.709,-0.4121,1.5599,1.5599,1.5609,1.7332,1.7338,1.7348,D05459-01
-9.3186,-9.3068,-9.2416,-9.0916,-9.0833,-4.5318,2.6093,2.6652,2.7677,2.7807,3.7428,5.3411,D09990-01
-9.3183,-9.309,-2.9851,-1.5627,-1.0124,-1.009,0.7408,1.2083,1.4928,2.1315,2.4597,5.3395,D08949-01
-2.885,-1.9112,-1.6971,-1.6812,-1.6769,-1.5635,1.1917,1.2067,1.2325,1.5011,1.6031,2.3406,D08112-01
-5.7014,-5.7004,-4.6321,-4.3559,-4.3443,-4.2251,1.7454,1.8253,1.9953,2.1921,2.9468,3.044,D08106-01
-5.8286,-5.8218,-4.4408,-4.437,-4.0015,-2.0477,1.5948,1.6069,1.7237,1.7824,1.7938,3.1908,D06159-01
-3.639,-3.0141,-2.3327,-2.3254,-1.9108,-1.8238,1.28,1.4578,1.4602,1.6201,1.641,1.9997,D07116-01
-3.3255,-3.0134,-2.3309,-1.8285,-1.203,-1.1841,0.4875,0.6408,0.993,0.9977,1.462,2.0977,D07792-01
-4.5921,-2.9159,-1.7437,-1.4583,-1.0834,-0.8469,0.8473,0.9161,0.9639,0.9797,1.0972,1.1994,D08682-01
-6.1551,-4.6989,-4.6973,-4.6879,-1.3087,-1.103,1.4965,1.5053,1.586,1.6072,1.6127,1.7568,D07803-01
-4.3695,-3.6796,-2.6522,-1.732,-1.0738,-1.06,1.1332,1.3015,1.3258,1.7199,1.7782,1.7946,D08852-01
-1.3568,-1.3555,-0.7133,-0.6085,-0.5975,-0.583,0.3786,0.3786,0.621,0.7052,0.8912,1.1493,D08535-01
-10.3032,-9.0871,-9.0816,-7.5238,-6.7553,-6.0271,3.0387,3.1165,3.2043,3.2728,4.0602,4.4666,D09621-01
-5.8172,-5.8155,-4.9728,-4.4281,-4.4264,-3.829,2.2778,2.3801,2.5158,2.6441,2.704,3.0647,D05049-01
-3.7032,-3.5366,-3.296,-3.1429,-2.8876,-2.8863,1.4484,1.5158,1.5187,1.9445,1.9622,2.6413,D05988-01
-6.1498,-4.6984,-4.698,-4.6899,-2.8837,-2.6009,1.4976,1.5006,1.6036,1.6039,1.6158,2.0685,D09872-01
-15.5967,-9.6223,-8.8265,-8.5891,-8.5794,-5.8176,4.1301,4.1415,4.4207,4.5825,5.2064,5.2644,D08607-01
-11.9847,-9.09,-9.0888,-5.8601,-5.8569,-5.6974,2.338,3.1182,3.5915,3.5934,3.7389,3.739,D07451-01
-11.5172,-11.5077,-11.5039,-1.1642,-1.1614,-0.7972,0.6577,1.1037,1.1091,3.8089,3.8273,3.8314,D07157-01
-10.8295,-10.8288,-10.8259,-10.8239,-10.8165,-10.8127,6.1424,6.1426,6.1875,6.188,6.189,6.1895,D07720-01
-5.8887,-4.6411,-4.431,-4.2621,-3.0541,-2.1599,1.5699,1.7479,1.7805,1.814,1.9415,2.964,D09612-01
-6.0322,-4.6231,-4.6163,-4.6121,-4.2153,-3.5788,1.5717,1.5767,1.6485,1.7373,3.0325,3.198,D08184-01
-5.4834,-5.481,-5.4802,-4.19,-3.1665,-3.1,1.6268,1.7775,1.7807,1.7867,1.87,3.0276,D08914-01
-9.6231,-8.8264,-3.8959,-3.8818,-3.1327,-3.1252,2.2419,2.3055,2.3356,2.711,2.7596,5.254,D08502-01
-3.8275,-3.1432,-2.2774,-1.9154,-1.9142,-1.9131,1.8642,1.8664,1.9237,2.3744,2.4163,2.5083,D09924-01
-9.3365,-9.3348,-9.3272,-9.3249,-9.3189,-9.3113,4.2031,4.3272,4.3955,5.319,5.323,5.3256,D07420-01
-5.1566,-4.5896,-3.6079,-3.4471,-3.4364,-3.2578,1.7964,1.8256,1.8894,1.9399,2.6106,2.6346,D05695-01
-7.5604,-7.5582,-6.0318,-4.8499,-4.6147,-4.6062,1.9141,2.0092,2.105,2.2394,2.3562,2.8971,D05010-01
-3.6384,-3.016,-2.3307,-2.3256,-1.9134,-1.8476,1.2878,1.4515,1.459,1.6228,1.6372,2.135,D07827-01
-11.9915,-9.0882,-9.0822,-5.8579,-5.8573,-3.5367,2.2119,2.3356,3.5797,3.5965,3.7404,3.7405,D06341-01
-6.1548,-4.685,-4.6764,-4.6546,-4.435,-3.1556,1.8961,1.9646,2.0379,2.146,2.511,3.3041,D07909-01
-2.8482,-2.0108,-2.0102,-1.1359,-0.6594,-0.6448,0.5013,0.5558,0.6177,0.8207,1.1582,1.2196,D05928-01
-6.7646,-6.764,-6.764,4.8254,4.8259,4.8259,-6.7646,-6.764,-6.764,4.8254,4.8259,4.8259,D05582-01
-4.4334,-4.433,-3.3254,-3.0743,-3.0419,-3.0137,1.4551,1.4707,1.5191,1.6003,1.625,1.9035,D06876-01
-3.3266,-3.013,-2.3296,-2.3218,-1.9135,-1.8411,1.2891,1.3942,1.4484,1.4567,2.0289,2.1696,D07967-01
-13.9149,-13.9149,-13.9149,-13.9149,4.7921,4.7921,4.7921,4.7921,4.7936,4.7936,4.7936,4.7936,D08849-01
-4.1207,-2.8698,-1.9097,-1.7294,-1.4302,-1.1864,0.8915,1.0286,1.1193,1.2012,1.5447,1.8071,D05992-01
-6.1626,-6.134,-6.0106,-5.2475,-4.698,-4.6932,2.1213,2.4117,2.4974,2.4996,2.5536,2.8627,D06309-01
-3.8319,-3.1688,-3.1468,-3.1466,-3.1448,-1.9399,1.4584,1.6332,1.8672,1.8907,2.0977,2.3219,D07362-01
-6.0275,-5.9409,-5.1834,-5.1832,-4.6249,-4.5902,1.5741,1.5761,1.8643,1.8922,2.0391,3.1033,D05200-01
-6.0308,-5.1069,-4.5885,-4.5741,-2.7487,-2.2848,1.5781,1.604,1.6389,1.7726,2.2452,2.6892,D07444-01
-10.0611,-10.0498,-2.5774,-1.68,-1.5999,-1.1428,0.9602,0.9696,1.6458,1.6553,2.5525,5.3724,D07824-01
-4.4321,-3.3286,-3.0546,-1.206,-0.8856,-0.8391,0.4322,0.4351,0.4715,0.6684,1.1487,1.5752,D05925-01
-5.8245,-5.8167,-4.4514,-4.4502,-1.7572,-1.6572,1.5779,1.5834,1.5977,1.5992,1.8004,2.5414,D08472-01
-1.5444,-0.5689,-0.5652,-0.5178,-0.4539,-0.4539,0.4736,0.4737,0.4772,0.4776,0.4982,0.5089,D09899-01
-12.2003,-12.1942,-10.639,-6.2618,-6.2583,-5.4709,3.7205,3.7213,3.7464,5.0508,5.0794,5.8121,D08029-01
-5.8429,-5.8217,-5.6416,-5.577,-5.573,-5.2666,2.6744,2.7644,2.8409,2.9311,3.048,3.128,D06111-01
-7.5161,-7.3999,-5.6734,-5.4831,-5.4825,-5.4798,2.6893,3.1064,3.2097,3.5472,3.8916,4.5868,D09028-01
-6.166,-5.9341,-5.2586,-4.6963,-4.6872,-4.2623,2.0037,2.2721,2.3285,2.4166,2.7718,2.9442,D05796-01
-9.7028,-9.092,-9.0858,-7.3111,-6.0487,-5.6306,2.8471,2.8845,2.9021,3.2769,3.7764,6.6113,D06186-01
-6.6665,-6.6624,-5.0752,-5.0745,-4.2207,-4.2203,2.038,2.0386,2.1484,2.1495,2.907,2.9077,D05414-01
-10.8459,-10.8377,-10.8369,-10.8337,-10.8303,-10.8277,6.0949,6.1187,6.1608,6.1736,6.178,6.1805,D08073-01
-6.0318,-4.7378,-4.7334,-4.6456,-4.6405,-4.6122,1.4539,1.5584,1.56,1.5735,1.5761,1.6987,D05192-01
-15.2901,-15.2898,-15.2705,-12.558,-11.897,-10.7032,5.8011,5.9049,6.0239,6.0524,6.4755,9.6481,D07163-01
-9.3205,-9.3156,-9.3105,-9.3026,-1.7589,-1.7578,1.534,1.5355,1.6326,1.8388,5.3473,5.3477,D08839-01
-13.9149,-13.9149,-13.9149,-13.9149,4.7921,4.7921,4.7921,4.7921,4.7936,4.7936,4.7936,4.7936,D08137-01
-6.2385,-6.03,-4.6241,-4.5861,-1.3075,-1.1758,1.5697,1.5747,1.6269,1.978,1.9994,2.1333,D08161-01
-6.0289,-4.6259,-4.6157,-4.6087,-3.108,-1.6788,1.4757,1.4761,1.5738,1.5744,1.578,2.0591,D07684-01
-5.8927,-5.4821,-5.4815,-5.4807,-4.4316,-4.4311,2.2811,2.2989,2.3151,2.3883,2.4529,3.8514,D05521-01
-5.8379,-5.8343,-5.8207,-5.815,-4.4341,-4.4321,1.6041,1.6217,1.8117,1.8175,2.3512,3.5578,D05413-01
-6.8162,-5.1827,-4.9428,-4.9426,-3.8794,-2.8069,2.0002,2.4271,2.5316,3.4753,3.4971,3.4982,D08563-01
-2.9236,-2.3276,-1.9147,-1.9103,-1.9082,-1.9049,2.2504,2.2522,2.2602,2.2624,2.2626,2.3346,D07622-01
-1.9087,-1.9082,-0.6403,-0.6084,-0.5896,-0.5462,0.2706,0.3083,0.3302,0.8162,0.8166,1.1964,D06081-01
-4.4322,-3.3262,-3.0598,-1.2074,-0.8888,-0.8005,0.3949,0.4306,0.6396,0.7487,1.1482,1.5725,D07732-01
-6.0271,-4.648,-4.6268,-4.6161,-4.6126,-4.1484,2.017,2.2128,2.4309,2.4973,3.1891,3.9896,D06414-01
-6.0243,-4.6207,-4.6136,-4.5804,-4.1162,-2.8793,1.5663,1.5699,1.5725,1.7985,1.9616,2.6758,D08271-01
-5.6972,-5.6971,-4.3564,-4.355,-1.6787,-1.6722,1.559,1.5594,1.5654,1.5656,1.7383,2.5793,D09341-01
-7.359,-6.1621,-6.156,-4.7145,-4.703,-4.6957,2.3265,2.3587,2.3614,2.483,2.5466,4.5151,D06387-01
-3.6937,-0.7922,-0.5537,-0.5037,-0.4967,-0.4958,0.4717,0.4744,0.4748,0.4777,0.6273,0.7071,D05609-01
-6.0277,-4.5975,-4.5954,-4.5919,-0.5099,-0.509,1.4521,1.4536,1.476,1.5709,1.5715,1.5763,D07440-01
-11.9884,-9.0884,-9.0856,-5.8601,-5.8536,-1.4723,1.4126,2.3251,3.549,3.6096,3.7399,3.7416,D08657-01
-9.6821,-9.0882,-9.0846,-7.5611,-7.5465,-6.0634,3.4487,3.7541,3.9919,4.788,5.5318,11.0757,D09936-01
-5.7002,-5.6926,-4.3695,-4.3658,-2.8882,-2.1896,1.5659,1.5662,1.5664,1.74,1.994,3.0812,D07148-01
-6.235,-6.0811,-5.9636,-5.244,-4.8567,-4.8477,2.3901,2.3912,2.3913,2.6274,2.65,3.6177,D05772-01
-6.0292,-4.6451,-4.6445,-4.6117,-1.5291,-1.0888,1.4438,1.4572,1.5594,1.5606,1.5749,1.5759,D05106-01
-6.0289,-5.9154,-5.697,-5.6929,-4.5917,-4.5843,1.873,1.9007,2.0145,2.3688,2.3691,4.2299,D08642-01
-5.8236,-5.8193,-5.7111,-4.8102,-4.4334,-4.1772,1.8991,2.0011,2.0238,2.0244,2.0522,2.0652,D07382-01
-4.8731,-4.8687,-4.8643,-4.8428,-2.3527,-1.6793,1.4742,1.4804,1.4893,1.491,1.4912,2.1661,D07388-01
-5.8201,-5.819,-4.4418,-4.436,-2.8956,-2.2394,1.5935,1.5965,1.6081,1.7971,1.9821,3.1216,D05649-01
